39422202000000, -0.00047903438567708633, 0.0007290553804852657, 0.9927549318103934, -0.12015358659003969, 7.047545633785329e-16, -6.081977871475679e-16, 1.436374031254344e-14, -0.007477414495941424, 0.014095971493761936, 9.799987009780173
39422222000000, -0.0004701140240657801, 0.0007044211698527625, 0.9927562456623164, -0.12014291274179507, 2.610268288249875e-16, -6.76467290071559e-16, 1.4251976166040245e-14, -0.007477414495941295, 0.014095971493761796, 9.799987009780171
39422242000000, -0.0005151011155499043, 0.0006745631424749197, 0.9927620423116169, -0.12009499148871591, 3.842642500460749e-16, -1.0119836352241724e-15, 1.4378535349175528e-14, -0.007477414495941186, 0.014095971493762016, 9.799987009780171
39422262000000, -0.0005163285794831514, 0.0006558794553356445, 0.9927641670444942, -0.12007752437234018, 3.984667413993203e-16, -1.2392122501365497e-15, 1.4385799682307744e-14, -0.007477414495940925, 0.014095971493762058, 9.799987009780171
39422282000000, -0.00042395362702658454, 0.0006457334054012873, 0.9927588875699458, -0.12012158191838551, 5.347419290154872e-16, -4.935736256343858e-16, 1.434533592248286e-14, -0.007477414495940705, 0.014095971493762174, 9.799987009780173
39422302000000, -0.0004850366981882954, 0.0007108910018947744, 0.9927593073883605, -0.12011751315760506, 1.294504969598245e-15, 3.1733714971595443e-16, 1.4215006218172974e-14, -0.007477414495940653, 0.014095971493762268, 9.799987009780173
39422322000000, -0.000443971426201852, 0.0006946753774925566, 0.9927684296186369, -0.120042348644295, 1.9694247149722683e-15, 5.390437006745622e-16, 1.4253885771885938e-14, -0.007477414495940729, 0.014095971493762674, 9.799987009780171
39422342000000, -0.00038203303817803164, 0.0006880346930127345, 0.99277499475873, -0.11998829293236431, 2.1881246949080674e-15, 7.814882437080605e-16, 1.4884194790614765e-14, -0.007477414495940851, 0.01409597149376296, 9.799987009780173
39422362000000, -0.0005006821837623505, 0.0006025189028586012, 0.9927579846986493, -0.12012897279756884, 2.216558992160549e-15, 4.352522397296991e-16, 1.4994999819988805e-14, -0.007477414495940958, 0.014095971493763518, 9.799987009780171
39422382000000, -0.0004322402666361472, 0.0006681067875968819, 0.9927660978896052, -0.1200618244185858, 2.3760787908524407e-15, -2.498762220537717e-16, 1.5043278419948997e-14, -0.007477414495940926, 0.014095971493764034, 9.799987009780171
39422402000000, -0.0005113015127171631, 0.0006868022137602654, 0.9927576123128118, -0.12013155317587075, 2.6446959799183676e-15, -2.7416824595847665e-17, 1.4964381877773585e-14, -0.0074774144959408075, 0.014095971493764464, 9.799987009780173
39422422000000, -0.0004835376217483271, 0.0006807105995094095, 0.9927519822816705, -0.12017821974160818, 2.4479912028875176e-15, -3.8245636359007006e-16, 1.4753611086654402e-14, -0.007477414495940794, 0.014095971493764878, 9.799987009780173
39422442000000, -0.0005210477116550636, 0.0006505234237061946, 0.9927573170876561, -0.1201341529186289, 2.116096201384056e-15, -5.409972790787235e-16, 1.4754098237501887e-14, -0.007477414495940754, 0.014095971493765522, 9.799987009780173
39422462000000, -0.0005099794511074768, 0.0007491475855204216, 0.9927647838472978, -0.12007190617077261, 8.590382594729894e-16, -7.257574860631908e-16, 1.4252683674328493e-14, -0.0074774144959405976, 0.014095971493765841, 9.799987009780171
39422482000000, -0.0004993351746216879, 0.0006956993437251573, 0.9927740498000721, -0.11999563621386666, -3.156955433408057e-16, -1.7117732070026166e-16, 1.427052490026743e-14, -0.007477414495940563, 0.014095971493765755, 9.799987009780171
39422502000000, -0.00038721578944841056, 0.0005761962678315558, 0.9927642264349376, -0.12007792791697146, -1.0431296505307852e-15, 1.8030786548332677e-16, 1.445969145767141e-14, -0.007477414495940506, 0.014095971493765588, 9.799987009780173
39422522000000, -0.00044767298584026156, 0.0007051369958881842, 0.9927601242509907, -0.12011094066683628, -1.8687931584505734e-15, 4.544585696425241e-16, 1.445202074998705e-14, -0.007477414495940559, 0.014095971493765135, 9.799987009780171
39422542000000, -0.000479242893243889, 0.000617993870316403, 0.9927646205861351, -0.12007412927976156, -1.3579878853755757e-15, 7.162131781999784e-16, 1.426505310737783e-14, -0.007477414495940778, 0.014095971493765168, 9.799987009780173
39422562000000, -0.00041839540066862676, 0.0006385258087542867, 0.9927635236504084, -0.12008331832234281, -3.8438647699324947e-16, 7.746459608088854e-16, 1.436649892810799e-14, -0.007477414495940878, 0.014095971493764813, 9.799987009780173
39422582000000, -0.0004715905104974567, 0.000709635474048282, 0.9927499747944325, -0.12019468193534154, 5.240485642057365e-17, 9.221870461029668e-16, 1.4020229162480125e-14, -0.007477414495940947, 0.014095971493764828, 9.799987009780171
39422602000000, -0.0004093998229027557, 0.0007379051506978688, 0.992770449738202, -0.12002550568267303, 3.750323816580893e-16, 7.334486616368229e-16, 1.4084091814815748e-14, -0.00747741449594106, 0.014095971493764825, 9.799987009780175
39422622000000, -0.0005300927677523626, 0.0006703920755552191, 0.992763325368899, -0.12008434277043893, 1.3618019261794908e-15, 3.880625723184096e-16, 1.3909444594590516e-14, -0.00747741449594123, 0.014095971493765064, 9.799987009780171
39422642000000, -0.0004609548871252811, 0.0007195020466242059, 0.9927579211471731, -0.12012901330211921, 1.8144052944996274e-15, 1.761870696369834e-16, 1.4110061918343923e-14, -0.007477414495941253, 0.014095971493765475, 9.799987009780173
39422662000000, -0.00042609225855525244, 0.0006833933836867447, 0.9927547411896566, -0.12015562934930889, 1.4874640549785635e-15, -1.4273604833231925e-16, 1.430062922108487e-14, -0.0074774144959412385, 0.014095971493765558, 9.799987009780173
39422682000000, -0.00039623798341546345, 0.0006348697166669783, 0.9927681811605694, -0.12004490164533457, 7.330934853360107e-16, -4.942765142878863e-17, 1.3902579447981127e-14, -0.007477414495941197, 0.01409597149376583, 9.799987009780173
39422702000000, -0.0004106147074787545, 0.0006667705980629853, 0.9927586823267672, -0.12012320956980933, -7.06155989625675e-16, 2.1748738851060461e-16, 1.3750822150351499e-14, -0.007477414495941187, 0.014095971493765872, 9.799987009780171
39422722000000, -0.0004524888657201346, 0.0007031621564905409, 0.9927652913877362, -0.12006821824542573, -1.2272095586580101e-15, 2.6036119330168146e-16, 1.3379401305217694e-14, -0.007477414495941293, 0.014095971493765683, 9.799987009780171
39422742000000, -0.0005621136413495092, 0.0006103705280788328, 0.9927668854450231, -0.12005508169111717, -1.6329615843404347e-16, 8.048777416791636e-16, 1.3377379123519393e-14, -0.007477414495941396, 0.014095971493765598, 9.799987009780171
39422762000000, -0.0004526657862392389, 0.0006375261328008668, 0.9927682122886948, -0.12004443062143665, 1.1513955758906795e-15, 8.870732517240436e-16, 1.3234501001176002e-14, -0.007477414495941514, 0.01409597149376564, 9.799987009780173
39422782000000, -0.0005406588231989971, 0.0006989776763556466, 0.9927607864211632, -0.12010512088449272, 2.8192463072503934e-15, 3.765982139784095e-16, 1.3297675731015024e-14, -0.00747741449593229, 0.014095971493763751, 9.799987009780171
39422802000000, -0.0005694294862800978, 0.0006799367724360539, 0.992758918980892, -0.12012053204983833, 2.762030080090396e-15, -2.759549200897044e-17, 1.397449130183495e-14, -0.007477414495932258, 0.014095971493764214, 9.799987009780171
39422822000000, -0.0003905495002508878, 0.0007023490716702118, 0.9927604596420299, -0.12010838417119364, 2.4837491574703624e-15, -6.27692369873388e-17, 1.425791164833927e-14, -0.007477414495932288, 0.01409597149376485, 9.799987009780173
39422842000000, -0.0004695365461463297, 0.0006597037396565705, 0.992760763896455, -0.12010582831043241, 1.3856980584279615e-15, -1.8691116558560781e-16, 1.4622665302793008e-14, -0.007477414495932259, 0.01409597149376528, 9.799987009780171
39422862000000, -0.0004924561390519166, 0.000648620085635229, 0.9927544739709278, -0.12015777623459092, 1.5094001316289422e-15, -3.5883429109947013e-16, 1.466060377553237e-14, -0.0074774144959321685, 0.014095971493765593, 9.799987009780173
39422882000000, -0.00047995981630390865, 0.0007016155804583807, 0.9927519224102108, -0.12017860843337735, -3.9232112083364156e-16, -2.76811782044652e-16, 1.4967983612576713e-14, -0.0074774144959319985, 0.01409597149376563, 9.799987009780171
39422902000000, -0.0004460364131031327, 0.000650662774369144, 0.9927677107299163, -0.12004853277551264, -6.129894502882234e-16, -4.2089033606553376e-16, 1.4818674513748106e-14, -0.007477414495931863, 0.014095971493765569, 9.799987009780173
39422922000000, -0.00041722519607285957, 0.0006446207979110334, 0.9927659093808453, -0.12006356465800014, -1.1265327799276818e-15, -4.68544309243087e-16, 1.4294661476586563e-14, -0.007477414495931855, 0.014095971493765427, 9.799987009780173
39422942000000, -0.00038534018384723265, 0.0006213517583992765, 0.9927611713282624, -0.12010296473389602, -2.8089279203525527e-16, -8.989537462902132e-16, 1.4044490935943573e-14, -0.007477414495931729, 0.014095971493765288, 9.799987009780173
39422962000000, -0.0004224391667049487, 0.0006083731362639351, 0.9927698769702779, -0.12003092438074614, 1.2483284880476351e-15, -1.2149182177140585e-15, 1.393197469863679e-14, -0.007477414495940923, 0.014095971493767696, 9.799987009780173
39422982000000, -0.0004053939612443798, 0.0006801218338628414, 0.992765677296988, -0.12006532834703035, 6.829499608201387e-16, -4.231925346778643e-16, 1.3483502253700263e-14, -0.0074774144959406826, 0.014095971493767734, 9.799987009780171
